"codigo_rnt","estado_rnt","razon_social_establecimiento","departamento","cod_dpto","municipio","cod_mun","nit","categoria","sub_categoria","habitaciones","camas","num_emp1","ano"
"5916","ACTIVO","MUNERA CABALLERO LLERMEN ADRIANA","ANTIOQUIA","5","BELLO","5088","43435328","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5917","ACTIVO","CARDENAS GARCES CLAUDIA PATRICIA","ANTIOQUIA","5","MEDELLIN","5001","43503453","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5918","ACTIVO","GALLEGO OSPINA LUIS GONZALO","ANTIOQUIA","5","MEDELLIN","5001","70570109","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5924","ACTIVO","RIOS AMAYA RODOLFO DARIO","ANTIOQUIA","5","MEDELLIN","5001","70038399","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5931","ACTIVO","HOTEL CATARNICA","CUNDINAMARCA","25","TOCAIMA","25815","20600619","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","15","58","1","2019"
"5932","ACTIVO","AVIATUR MONTERIA","CORDOBA","23","MONTERIA","23001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5936","ACTIVO","HACIENDA EL EDEN RESORT LTDA","VALLE DEL CAUCA","76","EL CERRITO","76248","805006359","EMPRESAS DE TIEMPO COMPARTIDO Y MULTIPROPIEDAD","PROMOTORA","0","0","7","2019"
"5938","ACTIVO","HOTEL IMPERIAL","NORTE DE SANTANDER","54","PAMPLONA","54518","13353623","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","51","88","3","2019"
"5942","ACTIVO","AVIATUR CALLE 77","BOGOTA","11","BOGOTA D.C.","11001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","7","2019"
"5943","ACTIVO","AEROVIAJES PACIFICO DE BOGOTA","BOGOTA","11","BOGOTA D.C.","11001","860059038","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","12","2019"
"5950","ACTIVO","HOTEL CAMPESTRE EL MIRADOR DEL PIPINTA","ANTIOQUIA","5","VALPARAISO","5856","32505827","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","35","9","2019"
"5952","ACTIVO","AVIATUR AEROPUERTO JOSE MARIA CORDOBA","ANTIOQUIA","5","RIONEGRO","5615","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"5955","ACTIVO","ALEJANDRIA VIAJES Y TURISMO","BOGOTA","11","BOGOTA D.C.","11001","830080974","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5956","ACTIVO","HOTEL MAGANGUE","CORDOBA","23","MONTERIA","23001","78708940","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","12","12","1","2019"
"5957","ACTIVO","HOTEL LOS SAUCES","CUNDINAMARCA","25","FUSAGASUGA","25290","39655019","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","19","19","5","2019"
"5963","ACTIVO","AVIATUR AEROPUERTO EL DORADO","BOGOTA","11","BOGOTA D.C.","11001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","16","2019"
"5964","ACTIVO","AVIATUR PUENTE AEREO","BOGOTA","11","BOGOTA D.C.","11001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","9","2019"
"5969","ACTIVO","HOTEL SUITE CHICO II HOUSE","BOGOTA","11","BOGOTA D.C.","11001","900006231","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","16","20","6","2019"
"5974","ACTIVO","BARRETO PINTO OSMAR HERNAN","BOYACA","15","TUNJA","15001","6770857","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"5979","ACTIVO","HOTEL IGUAZU","META","50","VILLAVICENCIO","50001","20438364","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","40","6","2019"
"5980","ACTIVO","CENTRO VACACIONAL PLAYA JUNCAL","HUILA","41","PALERMO","41524","891180008","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","CENTRO VACACIONAL","24","84","36","2019"
"5982","ACTIVO","101 PARK HOUSE","BOGOTA","11","BOGOTA D.C.","11001","830052004","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","APARTAHOTEL","68","88","70","2019"
"5983","ACTIVO","LATINA DE VIAJES LTDA","BOGOTA","11","BOGOTA D.C.","11001","830076836","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"5990","ACTIVO","HOSPEDAJE SANTA FE","CUNDINAMARCA","25","CAPARRAPI","25148","20426621","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","15","3","2019"
"5996","ACTIVO","RECIO TURISMO S.A.","ATLANTICO","8","BARRANQUILLA","8001","890104068","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","47","2019"
"5999","ACTIVO","VIAJES VICTORIA","META","50","VILLAVICENCIO","50001","892002719","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6001","ACTIVO","HOTEL RIO TOUR`S","ANTIOQUIA","5","PUERTO BERRIO","5579","71625020","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","38","58","1","2019"
"6003","ACTIVO","HOTEL TUMBURAGUA INN","HUILA","41","NEIVA","41001","900081725","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","36","135","7","2019"
"6004","ACTIVO","HOTEL CUSIANA","META","50","VILLAVICENCIO","50001","41364612","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","21","34","5","2019"
"6005","ACTIVO","HOTEL LA NUEVA ESTANCIA","HUILA","41","NEIVA","41001","39748597","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","17","17","1","2019"
"6009","ACTIVO","HOTURIS VIAJES","VALLE DEL CAUCA","76","CALI","76001","800063454","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","22","2019"
"6010","ACTIVO","SOLARIS LTDA","BOYACA","15","DUITAMA","15238","891856230","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6014","ACTIVO","SOLARIS LIMITADA","BOYACA","15","SOGAMOSO","15759","891856230","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6020","ACTIVO","ISATUR","SANTANDER","68","BUCARAMANGA","68001","1098777270","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6021","ACTIVO","N H COLLECTION ROYAL HACIENDA","BOGOTA","11","BOGOTA D.C.","11001","800087202","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","82","92","31","2019"
"6023","ACTIVO","JAIME RODRIGUEZ AREVALO","BOGOTA","11","BOGOTA D.C.","11001","19305213","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"6026","ACTIVO","HOTEL MONTEBLANCO MELGAR","TOLIMA","73","MELGAR","73449","17065956","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","36","5","2019"
"6028","ACTIVO","HOTEL MOYBA CHIQUINQUIRA","BOYACA","15","CHIQUINQUIRA","15176","7304191","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","25","1","2019"
"6034","ACTIVO","CENTRO VACACIONAL VILLA CHELA","TOLIMA","73","CARMEN DE APICALA","73148","51606456","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","8","52","2","2019"
"6039","ACTIVO","POSADA EL GRAN CHAPARRAL","QUINDIO","63","CALARCA","63130","24564351","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","10","40","0","2019"
"6040","ACTIVO","FINCA LA PRADERA 2","QUINDIO","63","QUIMBAYA","63594","24804052","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","6","9","0","2019"
"6041","ACTIVO","HOTEL LA ROSA","TOLIMA","73","MARIQUITA","73443","41464634","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","32","5","2019"
"6044","ACTIVO","VIAJES L & M LTDA","VALLE DEL CAUCA","76","CALI","76001","805019687","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"6049","ACTIVO","HOTEL VALLE DE ATRIZ","NARIÑO","52","PASTO","52001","87063177","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","22","34","6","2019"
"6050","ACTIVO","PULLMAN TOURS LALIANXA AGENCIA DE VIAJES","VALLE DEL CAUCA","76","CALI","76001","890311940","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","2","2019"
"6051","ACTIVO","DE LA VEGA HOTEL CAMPESTRE","QUINDIO","63","MONTENEGRO","63470","800089727","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","34","101","5","2019"
"6055","ACTIVO","VIAJES RABBIT","BOLIVAR","13","CARTAGENA","13001","890400803","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"6059","ACTIVO","TORRES GUTIERREZ RUTH FABIOLA","BOGOTA","11","BOGOTA D.C.","11001","41483526","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"6064","ACTIVO","HOTEL LE MANOIR","BOGOTA","11","BOGOTA D.C.","11001","800248472","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","52","104","25","2019"
"6067","ACTIVO","GENIUS TOURS LTDA","BOGOTA","11","BOGOTA D.C.","11001","830078731","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"6070","ACTIVO","HOTEL COMFACUNDI SAN MARCOS","CUNDINAMARCA","25","RICAURTE","25612","800231969","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","37","111","6","2019"
"6071","ACTIVO","HOTEL DEL MAR IN","ATLANTICO","8","BARRANQUILLA","8001","1045727561","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","28","38","7","2019"
"6075","ACTIVO","OMAIRA FIGUEREDO OLARTE","BOGOTA","11","BOGOTA D.C.","11001","41666827","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"6076","ACTIVO","HUGO ANTONIO SANCHEZ CRISTANCHO","BOGOTA","11","BOGOTA D.C.","11001","19151095","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"6084","ACTIVO","HOSPEDAJE EMBAJADOR","CORDOBA","23","MONTERIA","23001","800101599","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","27","29","1","2019"
"6088","ACTIVO","HOTEL FAMILIAR PITALITO","HUILA","41","PITALITO","41551","26547016","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","32","3","2019"
"6096","ACTIVO","HOTEL BAHIA","BOLIVAR","13","CARTAGENA","13001","890403064","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","64","128","33","2019"
"6101","ACTIVO","AVIATUR PASTO","NARIÑO","52","PASTO","52001","860000018","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","4","2019"
"6102","ACTIVO","HOTEL COLONIAL PLAZA","SANTANDER","68","BUCARAMANGA","68001","13488204","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","25","5","2019"
"6103","ACTIVO","HOSPEDAJE LOS VOLCANES","CUNDINAMARCA","25","CHOCONTA","25183","830022247","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","13","31","3","2019"
"6115","ACTIVO","HOTEL DARIMAR","SUCRE","70","TOLU","70820","3311709","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","24","72","1","2019"
"6116","ACTIVO","OVER ALESTUR","MAGDALENA","47","SANTA MARTA","47001","824000089","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"6117","ACTIVO","HOTEL ANAPOIMA NO 1","CUNDINAMARCA","25","ANAPOIMA","25035","3226937","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","48","73","4","2019"
"6121","ACTIVO","HOTEL BE LA SIERRA","MAGDALENA","47","SANTA MARTA","47001","819003765","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","70","4500","28","2019"
"6128","ACTIVO","KOKORIKO.-","BOLIVAR","13","CARTAGENA","13001","860025461","ESTABLECIMIENTOS DE GASTRONOMÍA Y SIMILARES","BAR","0","0","9","2019"
"6131","ACTIVO","KOKORIKO","MAGDALENA","47","SANTA MARTA","47001","860025461","ESTABLECIMIENTOS DE GASTRONOMÍA Y SIMILARES","BAR","0","0","12","2019"
"6132","ACTIVO","KOKORIKO.-","BOLIVAR","13","CARTAGENA","13001","860025461","ESTABLECIMIENTOS DE GASTRONOMÍA Y SIMILARES","RESTAURANTES","0","0","10","2019"
"6138","ACTIVO","AJT-AMAZON JUNGLE TRIPS","AMAZONAS","91","LETICIA","91001","15885805","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES OPERADORAS","0","0","1","2019"
"6139","ACTIVO","PROMOTORA NEPTUNO","BOGOTA","11","BOGOTA D.C.","11001","860354021","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","40","2019"
"6143","ACTIVO","HOSPEDERIA BETH SARIM","BOYACA","15","VILLA DE LEYVA","15407","40040036","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","19","36","1","2019"
"6144","ACTIVO","HOSPEDAJE EL MIRADOR","BOYACA","15","VILLA DE LEYVA","15407","41676949","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","7","20","1","2019"
"6146","ACTIVO","TORO CEQUERA LUIS CARLOS","CUNDINAMARCA","25","SOACHA","25754","19250119","GUIAS DE TURISMO","GUIA DE TURISMO","0","0","1","2019"
"6161","ACTIVO","HOTEL 9. 99","CESAR","20","VALLEDUPAR","20001","49762921","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","25","37","2","2019"
"6166","ACTIVO","HOSPEDAJE LAS PALMERAS DE LA 97","BOGOTA","11","BOGOTA D.C.","11001","80398173","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","APARTAHOTEL","32","35","2","2019"
"6167","ACTIVO","POSADA LA VILLA DE ALCALA","BOYACA","15","VILLA DE LEYVA","15407","6750057","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","8","12","1","2019"
"6174","ACTIVO","AERO VIAJES","CORDOBA","23","SAHAGUN","23660","812004366","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6175","ACTIVO","EXCURSIONES VIAJES NEIVA","HUILA","41","NEIVA","41001","12122744","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6178","ACTIVO","HOTEL LA SIESTA DE LA 20","VALLE DEL CAUCA","76","TULUA","76834","16548454","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","18","20","2","2019"
"6179","ACTIVO","INCLUSIVE TOUR REPRESENTACIONES S.A.S","BOGOTA","11","BOGOTA D.C.","11001","830076217","OFICINAS DE REPRESENTACION TURÍSTICA","OFICINA DE REPRESENTACIÓN TURÍSTICA","0","0","7","2019"
"6181","ACTIVO","FINCA LA CABANA","QUINDIO","63","CALARCA","63130","24488729","VIVIENDAS TURÍSTICAS","FINCAS TURÍSTICAS (ALOJAMIENTO RURAL)","4","8","0","2019"
"6182","ACTIVO","AGENCIA MONTERIA TOURS","CORDOBA","23","MONTERIA","23001","891000863","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","6","2019"
"6183","ACTIVO","VIAJES CIRCULAR SAS","BOGOTA","11","BOGOTA D.C.","11001","800236839","AGENCIAS DE VIAJES","AGENCIAS DE VIAJES Y DE TURISMO","0","0","1","2019"
"6184","ACTIVO","HOTEL CALAMAR","META","50","VILLAVICENCIO","50001","40386098","ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO","HOTEL","20","32","5","2019"
